,group,names,scores,logfoldchanges,pvals,pvals_adj
68782,N/A,RP11-360K13.1,0.0,0.0,1.0,1.0
68783,N/A,RP11-354E23.5,0.0,0.0,1.0,1.0
68784,N/A,RP11-353N4.8,0.0,0.0,1.0,1.0
68785,N/A,RP11-353N4.5,0.0,0.0,1.0,1.0
68786,N/A,RP11-353N14.5,0.0,0.0,1.0,1.0
68787,N/A,RP11-378I6.1,0.0,0.0,1.0,1.0
68788,N/A,RP11-50D9.3,0.0,0.0,1.0,1.0
68789,N/A,RP11-354P11.8,0.0,0.0,1.0,1.0
68790,N/A,RP11-354P11.4,0.0,0.0,1.0,1.0
68791,N/A,RP11-354P11.3,0.0,0.0,1.0,1.0
68792,N/A,RP11-354M20.3,0.0,0.0,1.0,1.0
68793,N/A,RP11-354M1.2,0.0,0.0,1.0,1.0
68794,N/A,RP11-354K4.2,0.0,0.0,1.0,1.0
68795,N/A,RP11-354K1.1,0.0,0.0,1.0,1.0
68796,N/A,RP11-509J21.3,0.0,0.0,1.0,1.0
68797,N/A,RP11-353N14.1,0.0,0.0,1.0,1.0
68798,N/A,RP11-353K11.1,0.0,0.0,1.0,1.0
68799,N/A,RP11-359K18.3,0.0,0.0,1.0,1.0
68800,N/A,RP11-351J23.2,0.0,0.0,1.0,1.0
68801,N/A,RP11-344B5.2,0.0,0.0,1.0,1.0
68802,N/A,RP11-344B2.3,0.0,0.0,1.0,1.0
68803,N/A,RP11-344A16.2,0.0,0.0,1.0,1.0
68804,N/A,RP11-34C15.2,0.0,0.0,1.0,1.0
68805,N/A,RP11-34A14.3,0.0,0.0,1.0,1.0
68806,N/A,RP11-349K16.1,0.0,0.0,1.0,1.0
68807,N/A,RP11-351J23.1,0.0,0.0,1.0,1.0
68808,N/A,RP11-351I24.1,0.0,0.0,1.0,1.0
68809,N/A,RP11-350N15.5,0.0,0.0,1.0,1.0
68810,N/A,RP11-350J20.5,0.0,0.0,1.0,1.0
68811,N/A,RP11-352G18.2,0.0,0.0,1.0,1.0
68812,N/A,RP11-359J14.2,0.0,0.0,1.0,1.0
68813,N/A,RP11-359I18.5,0.0,0.0,1.0,1.0
68814,N/A,RP11-4M23.3,0.0,0.0,1.0,1.0
68815,N/A,RP11-4F22.2,0.0,0.0,1.0,1.0
68816,N/A,RP11-4E23.2,0.0,0.0,1.0,1.0
68817,N/A,RP11-4C20.3,0.0,0.0,1.0,1.0
68818,N/A,RP11-4B14.3,0.0,0.0,1.0,1.0
68819,N/A,RP11-49O14.2,0.0,0.0,1.0,1.0
68820,N/A,RP11-49K24.8,0.0,0.0,1.0,1.0
68821,N/A,RP11-503C24.6,0.0,0.0,1.0,1.0
68822,N/A,RP11-50C13.2,0.0,0.0,1.0,1.0
68823,N/A,RP11-510C10.3,0.0,0.0,1.0,1.0
68824,N/A,RP11-49C24.1,0.0,0.0,1.0,1.0
68825,N/A,RP11-499E18.1,0.0,0.0,1.0,1.0
68826,N/A,RP11-498P14.5,0.0,0.0,1.0,1.0
68827,N/A,RP11-498P14.3,0.0,0.0,1.0,1.0
68828,N/A,RP11-498M5.2,0.0,0.0,1.0,1.0
68829,N/A,RP11-498M15.1,0.0,0.0,1.0,1.0
68830,N/A,RP11-509J21.2,0.0,0.0,1.0,1.0
68831,N/A,RP11-509A17.3,0.0,0.0,1.0,1.0
68832,N/A,RP11-510M2.2,0.0,0.0,1.0,1.0
68833,N/A,RP11-510J16.5,0.0,0.0,1.0,1.0
68834,N/A,RP11-510H23.1,0.0,0.0,1.0,1.0
68835,N/A,RP11-510D19.1,0.0,0.0,1.0,1.0
68836,N/A,RP11-49I11.1,0.0,0.0,1.0,1.0
68837,N/A,RP11-46A10.5,0.0,0.0,1.0,1.0
68838,N/A,RP11-469N6.1,0.0,0.0,1.0,1.0
68839,N/A,RP11-468H14.2,0.0,0.0,1.0,1.0
68840,N/A,RP11-478H13.3,0.0,0.0,1.0,1.0
68841,N/A,RP11-478C19.2,0.0,0.0,1.0,1.0
68842,N/A,RP11-478C1.7,0.0,0.0,1.0,1.0
68843,N/A,RP11-477N3.1,0.0,0.0,1.0,1.0
68844,N/A,RP11-477H21.2,0.0,0.0,1.0,1.0
68845,N/A,RP11-476F14.1,0.0,0.0,1.0,1.0
68846,N/A,RP11-476D10.1,0.0,0.0,1.0,1.0
68847,N/A,RP11-467L20.10,0.0,0.0,1.0,1.0
68848,N/A,RP11-394A14.4,0.0,0.0,1.0,1.0
68849,N/A,RP11-474I16.8,0.0,0.0,1.0,1.0
68850,N/A,RP11-474I11.8,0.0,0.0,1.0,1.0
68851,N/A,RP11-475N22.4,0.0,0.0,1.0,1.0
68852,N/A,RP11-475D12.2,0.0,0.0,1.0,1.0
68853,N/A,RP11-475A13.2,0.0,0.0,1.0,1.0
68854,N/A,RP11-475A13.1,0.0,0.0,1.0,1.0
68855,N/A,RP11-474P2.4,0.0,0.0,1.0,1.0
68856,N/A,RP11-450H6.3,0.0,0.0,1.0,1.0
68857,N/A,RP11-442N1.2,0.0,0.0,1.0,1.0
68858,N/A,RP11-440L14.4,0.0,0.0,1.0,1.0
68859,N/A,RP11-440L14.3,0.0,0.0,1.0,1.0
68860,N/A,RP11-474N24.6,0.0,0.0,1.0,1.0
68861,N/A,RP11-452L6.7,0.0,0.0,1.0,1.0
68862,N/A,RP11-452L6.1,0.0,0.0,1.0,1.0
68863,N/A,RP11-452K12.7,0.0,0.0,1.0,1.0
68864,N/A,RP11-452K12.4,0.0,0.0,1.0,1.0
68865,N/A,RP11-463J7.2,0.0,0.0,1.0,1.0
68866,N/A,RP11-463J10.2,0.0,0.0,1.0,1.0
68867,N/A,RP11-466P24.7,0.0,0.0,1.0,1.0
68868,N/A,RP11-466P24.6,0.0,0.0,1.0,1.0
68869,N/A,RP11-466L17.1,0.0,0.0,1.0,1.0
68870,N/A,RP11-466F5.8,0.0,0.0,1.0,1.0
68871,N/A,RP11-466A19.8,0.0,0.0,1.0,1.0
68872,N/A,RP11-467C18.1,0.0,0.0,1.0,1.0
68873,N/A,RP11-468E2.2,0.0,0.0,1.0,1.0
68874,N/A,RP11-467P9.1,0.0,0.0,1.0,1.0
68875,N/A,RP11-470E16.1,0.0,0.0,1.0,1.0
68876,N/A,RP11-459F6.3,0.0,0.0,1.0,1.0
68877,N/A,RP11-459E5.1,0.0,0.0,1.0,1.0
68878,N/A,RP11-458N5.1,0.0,0.0,1.0,1.0
68879,N/A,RP11-458D21.6,0.0,0.0,1.0,1.0
68880,N/A,RP11-449P1.1,0.0,0.0,1.0,1.0
68881,N/A,RP11-467I20.6,0.0,0.0,1.0,1.0
68882,N/A,RP11-467H10.2,0.0,0.0,1.0,1.0
68883,N/A,RP11-467D6.1,0.0,0.0,1.0,1.0
68884,N/A,RP11-466A19.1,0.0,0.0,1.0,1.0
68885,N/A,RP11-44F14.8,0.0,0.0,1.0,1.0
68886,N/A,RP11-44F14.5,0.0,0.0,1.0,1.0
68887,N/A,ARHGAP40,0.0,0.0,1.0,1.0
68888,N/A,ARHGAP39,0.0,0.0,1.0,1.0
68889,N/A,RP11-473O4.5,0.0,0.0,1.0,1.0
68890,N/A,RP11-473O4.3,0.0,0.0,1.0,1.0
68891,N/A,RP11-473M20.7,0.0,0.0,1.0,1.0
68892,N/A,RP11-473M20.5,0.0,0.0,1.0,1.0
68893,N/A,RP11-473M20.16,0.0,0.0,1.0,1.0
68894,N/A,RP11-437L7.1,0.0,0.0,1.0,1.0
68895,N/A,ARHGAP26-AS1,0.0,0.0,1.0,1.0
68896,N/A,RP11-440I14.3,0.0,0.0,1.0,1.0
68897,N/A,ARHGAP33,0.0,0.0,1.0,1.0
68898,N/A,ARHGAP31-AS1,0.0,0.0,1.0,1.0
68899,N/A,ARHGAP29,0.0,0.0,1.0,1.0
68900,N/A,ARHGAP28,0.0,0.0,1.0,1.0
68901,N/A,RP11-447B18.1,0.0,0.0,1.0,1.0
68902,N/A,RP11-446N19.1,0.0,0.0,1.0,1.0
68903,N/A,RP11-446H18.5,0.0,0.0,1.0,1.0
68904,N/A,RP11-446F3.2,0.0,0.0,1.0,1.0
68905,N/A,RP11-445P17.8,0.0,0.0,1.0,1.0
68906,N/A,RP11-445P17.3,0.0,0.0,1.0,1.0
68907,N/A,ARHGAP19-SLIT1,0.0,0.0,1.0,1.0
68908,N/A,ARHGAP22,0.0,0.0,1.0,1.0
68909,N/A,RP11-440I14.2,0.0,0.0,1.0,1.0
68910,N/A,RP11-444P10.1,0.0,0.0,1.0,1.0
68911,N/A,RP11-444E17.6,0.0,0.0,1.0,1.0
68912,N/A,RP11-44L9.1,0.0,0.0,1.0,1.0
68913,N/A,RP11-44K6.4,0.0,0.0,1.0,1.0
68914,N/A,RP11-452H21.2,0.0,0.0,1.0,1.0
68915,N/A,RP11-452C13.1,0.0,0.0,1.0,1.0
68916,N/A,RP11-451M19.3,0.0,0.0,1.0,1.0
68917,N/A,RP11-451G4.2,0.0,0.0,1.0,1.0
68918,N/A,RP11-451B8.1,0.0,0.0,1.0,1.0
68919,N/A,RP11-450K4.1,0.0,0.0,1.0,1.0
68920,N/A,RP11-44F21.5,0.0,0.0,1.0,1.0
68921,N/A,RP11-44D19.1,0.0,0.0,1.0,1.0
68922,N/A,RP11-449P15.2,0.0,0.0,1.0,1.0
68923,N/A,RP11-450H5.1,0.0,0.0,1.0,1.0
68924,N/A,RP11-44N21.1,0.0,0.0,1.0,1.0
68925,N/A,RP11-44N11.3,0.0,0.0,1.0,1.0
68926,N/A,RP11-44N11.2,0.0,0.0,1.0,1.0
68927,N/A,RP11-44N11.1,0.0,0.0,1.0,1.0
68928,N/A,RP11-449L23.3,0.0,0.0,1.0,1.0
68929,N/A,RP11-449L23.2,0.0,0.0,1.0,1.0
68930,N/A,RP11-449H11.1,0.0,0.0,1.0,1.0
68931,N/A,RP11-449D8.1,0.0,0.0,1.0,1.0
68932,N/A,RP11-44I10.3,0.0,0.0,1.0,1.0
68933,N/A,RP11-44F14.2,0.0,0.0,1.0,1.0
68934,N/A,RP11-883A18.3,0.0,0.0,1.0,1.0
68935,N/A,RP11-879F14.1,0.0,0.0,1.0,1.0
68936,N/A,RP11-867G23.12,0.0,0.0,1.0,1.0
68937,N/A,RP11-839D17.3,0.0,0.0,1.0,1.0
68938,N/A,RP3-348I23.2,0.0,0.0,1.0,1.0
68939,N/A,RP3-337H4.10,0.0,0.0,1.0,1.0
68940,N/A,RP13-941N14.1,0.0,0.0,1.0,1.0
68941,N/A,A4GNT,0.0,0.0,1.0,1.0
68942,N/A,AARSD1,0.0,0.0,1.0,1.0
68943,N/A,AARD,0.0,0.0,1.0,1.0
68944,N/A,RP11-946L16.1,0.0,0.0,1.0,1.0
68945,N/A,RP11-452N4.1,0.0,0.0,1.0,1.0
68946,N/A,RP11-932O9.7,0.0,0.0,1.0,1.0
68947,N/A,RP11-382A20.2,0.0,0.0,1.0,1.0
68948,N/A,RP11-353N4.1,0.0,0.0,1.0,1.0
68949,N/A,RP11-34P13.14,0.0,0.0,1.0,1.0
68950,N/A,SNORA38B,0.0,0.0,1.0,1.0
68951,N/A,AADACL4,0.0,0.0,1.0,1.0
68952,N/A,AADACL3,0.0,0.0,1.0,1.0
68953,N/A,AADACL2,0.0,0.0,1.0,1.0
68954,N/A,TRBV6-8,0.0,0.0,1.0,1.0
68955,N/A,RP11-462G12.2,0.0,0.0,1.0,1.0
68956,N/A,RP11-462G12.1,0.0,0.0,1.0,1.0
68957,N/A,RP11-945C19.1,0.0,0.0,1.0,1.0
68958,N/A,ABCA9,0.0,0.0,1.0,1.0
68959,N/A,ABCA4,0.0,0.0,1.0,1.0
68960,N/A,ABCB9,0.0,0.0,1.0,1.0
68961,N/A,RP3-508I15.19,0.0,0.0,1.0,1.0
68962,N/A,ABCB11,0.0,0.0,1.0,1.0
68963,N/A,ABCC3,0.0,0.0,1.0,1.0
68964,N/A,ABCC12,0.0,0.0,1.0,1.0
68965,N/A,RP11-561P12.5,0.0,0.0,1.0,1.0
68966,N/A,RP11-537A6.9,0.0,0.0,1.0,1.0
68967,N/A,RP11-535M15.1,0.0,0.0,1.0,1.0
68968,N/A,SNORD6,0.0,0.0,1.0,1.0
68969,N/A,RP11-888D10.3,0.0,0.0,1.0,1.0
68970,N/A,RP11-383C5.5,0.0,0.0,1.0,1.0
68971,N/A,RP11-602N24.3,0.0,0.0,1.0,1.0
68972,N/A,SNORA23,0.0,0.0,1.0,1.0
68973,N/A,RP13-578N3.3,0.0,0.0,1.0,1.0
68974,N/A,RP13-314C10.5,0.0,0.0,1.0,1.0
68975,N/A,AADAT,0.0,0.0,1.0,1.0
68976,N/A,RP4-794H19.4,0.0,0.0,1.0,1.0
68977,N/A,SMIM2-AS1,0.0,0.0,1.0,1.0
68978,N/A,SNCG,0.0,0.0,1.0,1.0
68979,N/A,AATK,0.0,0.0,1.0,1.0
68980,N/A,SCARNA20,0.0,0.0,1.0,1.0
68981,N/A,AADAC,0.0,0.0,1.0,1.0
68982,N/A,SNORA4,0.0,0.0,1.0,1.0
68983,N/A,RP11-46O21.2,0.0,0.0,1.0,1.0
68984,N/A,RP11-46J23.1,0.0,0.0,1.0,1.0
68985,N/A,RP11-46H11.3,0.0,0.0,1.0,1.0
68986,N/A,RP11-457M11.2,0.0,0.0,1.0,1.0
68987,N/A,RP11-456O19.5,0.0,0.0,1.0,1.0
68988,N/A,RP11-456O19.4,0.0,0.0,1.0,1.0
68989,N/A,RP11-456O19.3,0.0,0.0,1.0,1.0
68990,N/A,RP11-456K23.1,0.0,0.0,1.0,1.0
68991,N/A,RP11-456I15.2,0.0,0.0,1.0,1.0
68992,N/A,RP11-459I19.1,0.0,0.0,1.0,1.0
68993,N/A,RP11-462B18.2,0.0,0.0,1.0,1.0
68994,N/A,RP11-452H21.4,0.0,0.0,1.0,1.0
68995,N/A,RP11-456D7.1,0.0,0.0,1.0,1.0
68996,N/A,RP11-455G16.1,0.0,0.0,1.0,1.0
68997,N/A,RP11-455F5.5,0.0,0.0,1.0,1.0
68998,N/A,RP11-455F5.4,0.0,0.0,1.0,1.0
68999,N/A,RP11-455F5.3,0.0,0.0,1.0,1.0
69000,N/A,RP11-454K7.3,0.0,0.0,1.0,1.0
69001,N/A,RP11-457M11.5,0.0,0.0,1.0,1.0
69002,N/A,RP11-465N4.4,0.0,0.0,1.0,1.0
69003,N/A,RP11-465M18.1,0.0,0.0,1.0,1.0
69004,N/A,RP11-453A12.1,0.0,0.0,1.0,1.0
69005,N/A,RP11-474P2.2,0.0,0.0,1.0,1.0
69006,N/A,RP11-461O7.1,0.0,0.0,1.0,1.0
69007,N/A,RP11-465K1.2,0.0,0.0,1.0,1.0
69008,N/A,RP11-464F9.22,0.0,0.0,1.0,1.0
69009,N/A,RP11-464F9.20,0.0,0.0,1.0,1.0
69010,N/A,RP11-464C19.3,0.0,0.0,1.0,1.0
69011,N/A,RP11-461L13.3,0.0,0.0,1.0,1.0
69012,N/A,RP11-461A8.4,0.0,0.0,1.0,1.0
69013,N/A,RP11-45P15.4,0.0,0.0,1.0,1.0
69014,N/A,RP11-45M22.3,0.0,0.0,1.0,1.0
69015,N/A,RP11-463I20.3,0.0,0.0,1.0,1.0
69016,N/A,RP11-463D19.1,0.0,0.0,1.0,1.0
69017,N/A,SNORA71C,0.0,0.0,1.0,1.0
69018,N/A,RP11-462G12.4,0.0,0.0,1.0,1.0
69019,N/A,RP11-46H11.12,0.0,0.0,1.0,1.0
69020,N/A,RP11-46F15.2,0.0,0.0,1.0,1.0
69021,N/A,RP11-473M14.3,0.0,0.0,1.0,1.0
69022,N/A,RP11-473I1.6,0.0,0.0,1.0,1.0
69023,N/A,RP11-473I1.10,0.0,0.14430882,1.0,1.0
69024,N/A,RP11-471M2.3,0.0,0.0,1.0,1.0
69025,N/A,RP11-461L18.1,0.0,0.0,1.0,1.0
69026,N/A,RP11-461L13.5,0.0,0.0,1.0,1.0
69027,N/A,SNORD15B,0.0,0.0,1.0,1.0
69028,N/A,SNORD12B,0.0,0.0,1.0,1.0
69029,N/A,SNORD119,0.0,0.0,1.0,1.0
69030,N/A,RP11-462L8.1,0.0,0.0,1.0,1.0
69031,N/A,RP11-420N3.2,0.0,0.0,1.0,1.0
69032,N/A,RP11-420L9.5,0.0,0.0,1.0,1.0
69033,N/A,RP11-420K14.8,0.0,0.0,1.0,1.0
69034,N/A,RP11-490G2.2,0.0,0.0,1.0,1.0
69035,N/A,RP11-48F14.1,0.0,0.0,1.0,1.0
69036,N/A,RP11-479O16.1,0.0,0.0,1.0,1.0
69037,N/A,RP11-416N2.4,0.0,0.0,1.0,1.0
69038,N/A,RP11-416I2.1,0.0,0.0,1.0,1.0
69039,N/A,RP11-415J8.7,0.0,0.0,1.0,1.0
69040,N/A,RP11-415J8.3,0.0,0.0,1.0,1.0
69041,N/A,RP11-415I12.3,0.0,0.0,1.0,1.0
69042,N/A,ARHGAP26-IT1,0.0,0.0,1.0,1.0
69043,N/A,RP11-415F23.3,0.0,0.0,1.0,1.0
69044,N/A,RP11-415F23.2,0.0,0.0,1.0,1.0
69045,N/A,RP11-415D17.3,0.0,0.0,1.0,1.0
69046,N/A,RP11-415C15.3,0.0,0.0,1.0,1.0
69047,N/A,RP11-415C15.2,0.0,0.0,1.0,1.0
69048,N/A,RP11-415C15.1,0.0,0.0,1.0,1.0
69049,N/A,RP11-414J4.2,0.0,0.0,1.0,1.0
69050,N/A,RP11-414H23.2,0.0,0.0,1.0,1.0
69051,N/A,RP11-413M3.4,0.0,0.0,1.0,1.0
69052,N/A,RP11-413G15.1,0.0,0.0,1.0,1.0
69053,N/A,RP11-423H2.3,0.0,0.0,1.0,1.0
69054,N/A,RP11-415F23.4,0.0,0.0,1.0,1.0
69055,N/A,RP11-483I13.2,0.0,0.0,1.0,1.0
69056,N/A,RP11-483F11.7,0.0,0.0,1.0,1.0
69057,N/A,RP11-482M8.3,0.0,0.0,1.0,1.0
69058,N/A,RP11-482M8.1,0.0,0.0,1.0,1.0
69059,N/A,ARHGAP20,0.0,0.0,1.0,1.0
69060,N/A,RP11-420J11.2,0.0,0.0,1.0,1.0
69061,N/A,RP11-420G6.4,0.0,0.0,1.0,1.0
69062,N/A,RP11-422P24.11,0.0,0.0,1.0,1.0
69063,N/A,RP11-481J2.2,0.0,0.0,1.0,1.0
69064,N/A,RP11-481J13.1,0.0,0.0,1.0,1.0
69065,N/A,RP11-481G8.2,0.0,0.0,1.0,1.0
69066,N/A,RP11-47I22.3,0.0,0.0,1.0,1.0
69067,N/A,RP11-480I12.7,0.0,0.0,1.0,1.0
69068,N/A,RP11-480I12.4,0.0,0.0,1.0,1.0
69069,N/A,RP11-480D4.2,0.0,0.0,1.0,1.0
69070,N/A,RP11-484D2.2,0.0,0.0,1.0,1.0
69071,N/A,RP11-479J7.1,0.0,0.0,1.0,1.0
69072,N/A,RP11-478P10.1,0.0,0.0,1.0,1.0
69073,N/A,RP11-478K7.2,0.0,0.0,1.0,1.0
69074,N/A,RP11-478K15.6,0.0,0.0,1.0,1.0
69075,N/A,RP11-480C16.1,0.0,0.0,1.0,1.0
69076,N/A,RP11-480A16.1,0.0,0.0,1.0,1.0
69077,N/A,RP11-47J17.2,0.0,0.0,1.0,1.0
69078,N/A,RP11-481A20.11,0.0,0.0,1.0,1.0
69079,N/A,RP11-407G23.4,0.0,0.0,1.0,1.0
69080,N/A,RP11-407G23.1,0.0,0.0,1.0,1.0
69081,N/A,RP11-407A16.7,0.0,0.0,1.0,1.0
69082,N/A,RP11-407A16.3,0.0,0.0,1.0,1.0
69083,N/A,RP11-403I13.9,0.0,0.0,1.0,1.0
69084,N/A,RP11-403I13.5,0.0,0.0,1.0,1.0
69085,N/A,RP11-403D15.2,0.0,0.0,1.0,1.0
69086,N/A,RP11-403B2.7,0.0,0.0,1.0,1.0
69087,N/A,RP11-406H23.2,0.0,0.0,1.0,1.0
69088,N/A,RP11-406H21.2,0.0,0.0,1.0,1.0
69089,N/A,RP11-406A20.4,0.0,0.0,1.0,1.0
69090,N/A,RP11-423C15.3,0.0,0.0,1.0,1.0
69091,N/A,RP11-417O11.5,0.0,0.0,1.0,1.0
69092,N/A,RP11-417J8.3,0.0,0.0,1.0,1.0
69093,N/A,RP11-417J8.1,0.0,0.0,1.0,1.0
69094,N/A,RP11-417F21.2,0.0,0.0,1.0,1.0
69095,N/A,RP11-417F21.1,0.0,0.0,1.0,1.0
69096,N/A,RP11-417B4.2,0.0,0.0,1.0,1.0
69097,N/A,RP11-416O18.1,0.0,0.0,1.0,1.0
69098,N/A,RP11-403N16.3,0.0,0.0,1.0,1.0
69099,N/A,RP11-394O4.3,0.0,0.0,1.0,1.0
69100,N/A,RP11-394J1.2,0.0,0.0,1.0,1.0
69101,N/A,RP11-394I13.2,0.0,0.0,1.0,1.0
69102,N/A,RP11-405O10.2,0.0,0.0,1.0,1.0
69103,N/A,RP11-413E1.4,0.0,0.0,1.0,1.0
69104,N/A,RP11-411K7.1,0.0,0.0,1.0,1.0
69105,N/A,RP11-411H5.1,0.0,0.0,1.0,1.0
69106,N/A,RP11-411B10.2,0.0,0.0,1.0,1.0
69107,N/A,RP11-410L14.2,0.0,0.0,1.0,1.0
69108,N/A,RP11-410K21.2,0.0,0.0,1.0,1.0
69109,N/A,RP11-422N16.3,0.0,0.0,1.0,1.0
69110,N/A,RP11-422J15.1,0.0,0.0,1.0,1.0
69111,N/A,RP11-421P23.1,0.0,0.0,1.0,1.0
69112,N/A,RP11-421M1.8,0.0,0.0,1.0,1.0
69113,N/A,RP11-421L21.2,0.0,0.0,1.0,1.0
69114,N/A,RP11-407N17.5,0.0,0.0,1.0,1.0
69115,N/A,RP11-424I19.2,0.0,0.0,1.0,1.0
69116,N/A,RP11-410D17.2,0.0,0.0,1.0,1.0
69117,N/A,RP11-410C4.5,0.0,0.0,1.0,1.0
69118,N/A,RP11-40C11.2,0.0,0.0,1.0,1.0
69119,N/A,RP11-409K20.6,0.0,0.0,1.0,1.0
69120,N/A,RP11-409I10.2,0.0,0.0,1.0,1.0
69121,N/A,RP11-408O19.5,0.0,0.0,1.0,1.0
69122,N/A,RP11-3B7.1,0.0,0.0,1.0,1.0
69123,N/A,RP11-3B12.3,0.0,0.0,1.0,1.0
69124,N/A,RP11-404L6.2,0.0,0.0,1.0,1.0
69125,N/A,RP11-404H14.1,0.0,0.0,1.0,1.0
69126,N/A,RP11-408A13.3,0.0,0.0,1.0,1.0
69127,N/A,RP11-424M22.3,0.0,0.0,1.0,1.0
69128,N/A,RP11-438B23.2,0.0,0.0,1.0,1.0
69129,N/A,RP11-439L18.3,0.0,0.0,1.0,1.0
69130,N/A,RP11-439L18.1,0.0,0.0,1.0,1.0
69131,N/A,RP11-439H8.4,0.0,0.0,1.0,1.0
69132,N/A,RP11-436K8.1,0.0,0.0,1.0,1.0
69133,N/A,RP11-436H11.4,0.0,0.0,1.0,1.0
69134,N/A,RP11-436F9.1,0.0,0.0,1.0,1.0
69135,N/A,RP11-436D23.1,0.0,0.0,1.0,1.0
69136,N/A,RP11-436D10.3,0.0,0.0,1.0,1.0
69137,N/A,RP11-435O5.6,0.0,0.0,1.0,1.0
69138,N/A,RP11-439C15.4,0.0,0.0,1.0,1.0
69139,N/A,RP11-428G5.5,0.0,0.0,1.0,1.0
69140,N/A,RP11-435O5.5,0.0,0.0,1.0,1.0
69141,N/A,RP11-435O5.2,0.0,0.0,1.0,1.0
69142,N/A,RP11-435B5.5,0.0,0.0,1.0,1.0
69143,N/A,RP11-435B5.3,0.0,0.0,1.0,1.0
69144,N/A,RP11-434P11.2,0.0,0.0,1.0,1.0
69145,N/A,RP11-434I12.2,0.0,0.0,1.0,1.0
69146,N/A,RP11-434H6.7,0.0,0.0,1.0,1.0
69147,N/A,RP11-426L16.3,0.0,0.0,1.0,1.0
69148,N/A,RP11-433C9.2,0.0,0.0,1.0,1.0
69149,N/A,RP11-432J9.5,0.0,0.0,1.0,1.0
69150,N/A,RP11-432J9.3,0.0,0.0,1.0,1.0
69151,N/A,RP11-439A17.9,0.0,0.0,1.0,1.0
69152,N/A,RP11-444D3.1,0.0,0.0,1.0,1.0
69153,N/A,RP11-443A13.5,0.0,0.0,1.0,1.0
69154,N/A,RP11-442N24--B.1,0.0,0.0,1.0,1.0
69155,N/A,RP11-445O3.3,0.0,0.0,1.0,1.0
69156,N/A,RP11-445O3.1,0.0,0.0,1.0,1.0
69157,N/A,RP11-445N20.3,0.0,0.0,1.0,1.0
69158,N/A,RP11-445H22.3,0.0,0.0,1.0,1.0
69159,N/A,RP11-445F12.1,0.0,0.0,1.0,1.0
69160,N/A,ARHGAP8,0.0,0.0,1.0,1.0
69161,N/A,ARHGEF16,0.0,0.0,1.0,1.0
69162,N/A,ARHGEF15,0.0,0.0,1.0,1.0
69163,N/A,RP11-438D8.2,0.0,0.0,1.0,1.0
69164,N/A,ARHGEF33,0.0,0.0,1.0,1.0
69165,N/A,RP11-439H13.2,0.0,0.0,1.0,1.0
69166,N/A,RP11-439E19.9,0.0,0.0,1.0,1.0
69167,N/A,RP11-439E19.3,0.0,0.0,1.0,1.0
69168,N/A,RP11-439E19.10,0.0,0.0,1.0,1.0
69169,N/A,RP11-440G9.1,0.0,0.0,1.0,1.0
69170,N/A,RP11-440D17.3,0.0,0.0,1.0,1.0
69171,N/A,RP11-43A14.1,0.0,0.0,1.0,1.0
69172,N/A,RP11-439M11.1,0.0,0.0,1.0,1.0
69173,N/A,RP11-439A17.7,0.0,0.0,1.0,1.0
69174,N/A,RP11-438N16.1,0.0,0.0,1.0,1.0
69175,N/A,RP11-438L19.1,0.0,0.0,1.0,1.0
69176,N/A,ARHGEF35,0.0,0.0,1.0,1.0
69177,N/A,RP11-421L10.1,0.0,0.0,1.0,1.0
69178,N/A,RP11-429H9.4,0.0,0.0,1.0,1.0
69179,N/A,RP11-429E11.3,0.0,0.0,1.0,1.0
69180,N/A,RP11-431J24.2,0.0,0.0,1.0,1.0
69181,N/A,RP11-430H10.1,0.0,0.0,1.0,1.0
69182,N/A,RP11-430G17.3,0.0,0.0,1.0,1.0
69183,N/A,RP11-430C1.1,0.0,0.0,1.0,1.0
69184,N/A,RP11-430B1.2,0.0,0.0,1.0,1.0
69185,N/A,RP11-420A6.2,0.0,0.0,1.0,1.0
69186,N/A,RP11-426L16.9,0.0,0.0,1.0,1.0
69187,N/A,RP11-426L16.8,0.0,0.0,1.0,1.0
69188,N/A,RP11-434H14.1,0.0,0.0,1.0,1.0
69189,N/A,RP11-42O15.3,0.0,0.0,1.0,1.0
69190,N/A,RP11-42I10.1,0.0,0.0,1.0,1.0
69191,N/A,RP11-429P3.5,0.0,0.0,1.0,1.0
69192,N/A,RP11-429J17.7,0.0,0.0,1.0,1.0
69193,N/A,RP11-426C22.5,0.0,0.0,1.0,1.0
69194,N/A,RP11-426C22.4,0.0,0.0,1.0,1.0
69195,N/A,RP11-425E13.1,0.0,0.0,1.0,1.0
69196,N/A,RP11-425D10.10,0.0,0.0,1.0,1.0
69197,N/A,RP11-425A6.5,0.0,0.0,1.0,1.0
69198,N/A,RP11-428K3.1,0.0,0.0,1.0,1.0
69199,N/A,RP11-428J1.4,0.0,0.0,1.0,1.0
69200,N/A,RP11-430B1.1,0.0,0.0,1.0,1.0
69201,N/A,RP11-434E6.2,0.0,0.0,1.0,1.0
69202,N/A,RP11-434D9.1,0.0,0.0,1.0,1.0
69203,N/A,RP11-434D12.1,0.0,0.0,1.0,1.0
69204,N/A,RP11-434D11.4,0.0,0.0,1.0,1.0
69205,N/A,RP11-432I5.6,0.0,0.0,1.0,1.0
69206,N/A,RP11-432I5.4,0.0,0.0,1.0,1.0
69207,N/A,RP11-431N15.2,0.0,0.0,1.0,1.0
